Index,Year,Aruba,Afghanistan,Angola,Albania,Andorra,Arab World,United Arab Emirates,Argentina,Armenia,American Samoa,Antigua and Barbuda,Australia,Austria,Azerbaijan,Burundi,Belgium,Benin,Burkina Faso,Bangladesh,Bulgaria,Bahrain,"Bahamas, The",Bosnia and Herzegovina,Belarus,Belize,Bermuda,Bolivia,Brazil,Barbados,Brunei Darussalam,Bhutan,Botswana,Central African Republic,Canada,Central Europe and the Baltics,Switzerland,Channel Islands,Chile,China,Cote d'Ivoire,Cameroon,"Congo, Dem. Rep.","Congo, Rep.",Colombia,Comoros,Cabo Verde,Costa Rica,Caribbean small states,Cuba,Curacao,Cayman Islands,Cyprus,Czech Republic,Germany,Djibouti,Dominica,Denmark,Dominican Republic,Algeria,East Asia & Pacific (excluding high income),Early-demographic dividend,East Asia & Pacific,Europe & Central Asia (excluding high income),Europe & Central Asia,Ecuador,"Egypt, Arab Rep.",Euro area,Eritrea,Spain,Estonia,Ethiopia,European Union,Fragile and conflict affected situations,Finland,Fiji,France,Faroe Islands,"Micronesia, Fed. Sts.",Gabon,United Kingdom,Georgia,Ghana,Gibraltar,Guinea,"Gambia, The",Guinea-Bissau,Equatorial Guinea,Greece,Grenada,Greenland,Guatemala,Guam,Guyana,High income,"Hong Kong SAR, China",Honduras,Heavily indebted poor countries (HIPC),Croatia,Haiti,Hungary,IBRD only,IDA & IBRD total,IDA total,IDA blend,Indonesia,IDA only,Isle of Man,India,Not classified,Ireland,"Iran, Islamic Rep.",Iraq,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyz Republic,Cambodia,Kiribati,St. Kitts and Nevis,"Korea, Rep.",Kuwait,Latin America & Caribbean (excluding high income),Lao PDR,Lebanon,Liberia,Libya,St. Lucia,Latin America & Caribbean,Least developed countries: UN classification,Low income,Liechtenstein,Sri Lanka,Lower middle income,Low & middle income,Lesotho,Late-demographic dividend,Lithuania,Luxembourg,Latvia,"Macao SAR, China",St. Martin (French part),Morocco,Monaco,Moldova,Madagascar,Maldives,Middle East & North Africa,Mexico,Marshall Islands,Middle income,North Macedonia,Mali,Malta,Myanmar,Middle East & North Africa (excluding high income),Montenegro,Mongolia,Northern Mariana Islands,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,North America,Namibia,New Caledonia,Niger,Nigeria,Nicaragua,Netherlands,Norway,Nepal,Nauru,New Zealand,OECD members,Oman,Other small states,Pakistan,Panama,Peru,Philippines,Palau,Papua New Guinea,Poland,Pre-demographic dividend,Puerto Rico,"Korea, Dem. People’s Rep.",Portugal,Paraguay,West Bank and Gaza,Pacific island small states,Post-demographic dividend,French Polynesia,Qatar,Romania,Russian Federation,Rwanda,South Asia,Saudi Arabia,Sudan,Senegal,Singapore,Solomon Islands,Sierra Leone,El Salvador,San Marino,Somalia,Serbia,Sub-Saharan Africa (excluding high income),South Sudan,Sub-Saharan Africa,Small states,Sao Tome and Principe,Suriname,Slovak Republic,Slovenia,Sweden,Eswatini,Sint Maarten (Dutch part),Seychelles,Syrian Arab Republic,Turks and Caicos Islands,Chad,East Asia & Pacific (IDA & IBRD countries),Europe & Central Asia (IDA & IBRD countries),Togo,Thailand,Tajikistan,Turkmenistan,Latin America & the Caribbean (IDA & IBRD countries),Timor-Leste,Middle East & North Africa (IDA & IBRD countries),Tonga,South Asia (IDA & IBRD),Sub-Saharan Africa (IDA & IBRD countries),Trinidad and Tobago,Tunisia,Turkey,Tuvalu,Tanzania,Uganda,Ukraine,Upper middle income,Uruguay,United States,Uzbekistan,St. Vincent and the Grenadines,"Venezuela, RB",British Virgin Islands,Virgin Islands (U.S.),Vietnam,Vanuatu,World,Samoa,Kosovo,"Yemen, Rep.",South Africa,Zambia,Zimbabwe
48,2007,455457100,,11196800895,2161936606,,,77238765601,46149458458,1659090483,,143848808.6,26907896019,18193957068,4273114915,177130965.9,16485314672,,,5277479285,17544560190,4342188137,464482926.9,5041780930,4178575863,108512566.9,,5313632164,1.80E+11,839429821,667491529.5,699049472.4,9789741302,91867877.31,41082114080,,75172322901,,16843397959,1.55E+12,,2931745529,180677447.4,2183569356,20951445108,117643069.1,364462266.6,4115350519,,,,,6506542546,34907225629,1.36E+11,132137443.6,60522068.85,34318340315,3044764913,1.15E+11,,,,,,3520673155,32214422209,,34284787.57,19028954443,3269362368,1289865533,,,8380475235,528272681.4,1.15E+11,,48479472.7,1237944501,77715470522,1361156550,2218311350,,46811650.5,142784452.9,,3845916302,3647605682,110569735.2,,4314534144,,313007750.9,,,2545868586,,13674518995,582010098.5,24052211493,,,,,56935744779,,,2.77E+11,,925477902.1,,31454865409,2631913691,28518506103,94108650587,1878513940,7924938979,9.73E+11,17641023634,3355419080,1176500837,2140273312,,95790630.33,2.63E+11,18776554048,,707646979.4,20598784123,119359165.4,83259984388,153719605.5,,,,,3518418489,,,1002760376,,7711952182,205249595.2,5760724076,,,24713570667,,1333684647,846677005.7,311434233.6,,87208178451,,,2264233640,,3798767452,3283726258,,688838352.8,1001846767,,1524073651,207413837.7,1831736455,227314291.3,1.02E+11,,896022010.9,,,51907034589,1103322447,26928028831,60839631554,2014032885,,17247175499,,9523990231,,15798068127,1935051687,27785968178,33740203129,,2106234949,65724835304,,,,11512069052,2461472322,,,,,9749045922,39974195971,4.79E+11,783926961.4,,3.09E+11,1377921603,,1.66E+11,120530171.1,216555277.9,2302871214,647733496.9,,14214276007,,,,,39331621.09,403278696.9,18973379169,1065303905,31033037828,774193008.1,,40768609.47,17707471857,,964338638.7,,,,87472467155,85217547.49,,,230271660.4,,65238732.33,,,6744813605,8032362019,76496128212,,2886381464,2559789965,32483841822,,4121414264,2.78E+11,,86976854.48,33759220477,,,23479392804,119623152.8,,90264715.45,951725447.6,7757119856,32919404771,1089952054,163198335.8
49,2008,691873900,3042274496,17869411575,2363791839,,,31694454057,46385377923,1406800810,,138022502.5,32923502687,16741446800,6467239203,266537166.7,15680640813,,,5787356015,17930378166,4050918527,567909042.9,4479825859,3063153360,166162850.6,,7719766154,1.94E+11,738526974.3,751159576,764803110.2,9118641186,131466499.7,43872306211,,74145631836,,23079228480,1.97E+12,,3112861288,77733342.8,3881458046,23670590184,112663903,361467110.3,3800532318,,,,,1004746410,37021634112,1.39E+11,175495402.7,55150083.14,42326704957,2694509859,1.48E+11,,,,,,4472854388,34330504549,,57898130.08,20288384587,3971834388,870502457,,,8353575616,322181043.6,1.03E+11,,39986214.65,1934656658,64785703514,1480157502,2014205285,,55670486.33,116517111.9,,4431191813,3489669383,105341628.4,,4653932339,,355913639.6,,,2491985053,,12957286635,705361427.3,33873898082,,,,,51640624530,,,2.57E+11,,1038962053,,50101814826,3570697160,42513240772,1.06E+11,1772712407,8918475738,1.03E+12,19883105665,2878951250,1225136800,2639301421,,110411464,2.02E+11,19320769340,,876986963.4,28265311820,160859962.1,96334968006,142774391.3,,,,,2616559234,,,971530200.2,,6442845969,398117710.3,5243938987,,,22719557613,,1672406461,982306551.6,243588870.6,,95299832952,,,2110178279,,373422354.6,3920716171,,435670188.1,656677377.3,,1660542080,198598073.8,1796125927,253908632,92166454552,,1292933974,,,53599283550,1140842519,28602634537,50949816015,2457914077,,11052154597,,11582398321,,9024013143,2423782751,31241088587,37497616176,,2008196046,62183604953,,,,12006450380,2863011704,,,,,9996577798,39768375123,4.26E+11,769312901.7,,4.51E+11,1399041059,,1.78E+11,88829530.58,220167520.8,2644386281,706793160.9,,11477985596,,,,,61292170.08,602541428.2,18836136865,957647913.8,29727340536,751935669.8,,63833877.48,17783782324,,1355146206,,,,1.11E+11,163514282.7,,,210423736.9,,69753887.24,,,9495943325,9038905431,73674683907,,2862895922,2300539404,31543343197,,6360194460,2.94E+11,,83690181.87,43065460698,,,23890250512,115230023,,81946086.25,892061190.2,8154861547,34070370009,1095608560,81875980.5
50,2009,686970110,4265888673,13664098011,2368942415,,,26104201251,48006987573,2003623366,,127860392.9,41742188613,17903947898,5363850274,323088605.9,23861671596,,,10341543633,18522120690,4008298941,1009823757,4575111865,5640214003,213683318.8,,8574579115,2.39E+11,871145361.4,1357268836,890893412.6,8703960266,210590011.8,54356325868,,1.35E+11,,25292078550,2.45E+12,,3675521574,1035381183,3806250347,24987458183,150899364.3,397876704.6,4066199665,,,,,1281245174,41608025194,1.79E+11,241831907,75464029.01,76617708406,3580178603,1.55E+11,,,,,,3792122214,34896677829,,90010610.85,28051364565,3980640980,1780874201,,,11428834019,570005034.3,1.32E+11,,55718610.96,1993241320,79453484177,2110323553,3691822182,,414058662.3,224175083.3,,3251937913,5486122143,129078994.3,,5204831108,,631410303.4,,,2109755314,,14894514373,1053347254,44181292183,,,,,66118916966,,,2.85E+11,,2150685160,,44332622539,3882622957,60611354671,1.31E+11,2075840642,12135158994,1.05E+12,23183086320,3849500685,1584332444,3285950736,,136408149.7,2.70E+11,23028170625,,919003265,39131823201,372456984.4,1.04E+11,174798926.4,,,,,5353610184,,,1179798514,,6623187429,808815032,6902262629,,,23568386800,,1480265226,982078738.3,275592736,,99888813656,,,2288279712,,538508822.1,5505842301,,572612999.4,1327038012,,2181058126,237857971,2315555444,163276592.8,96704053355,,2050927458,,,45509822740,1573082196,39284462909,48859299010,2819466120,,15594001969,,12203595330,,13606124671,3028272282,33225023537,44205983034,,2629121174,79521598778,,,,15781929636,3861718853,,,,,18803758630,44383053416,4.39E+11,1009885446,,4.21E+11,1094176603,,1.92E+11,145987702.4,404964445.1,3120881750,790271911.1,,15227935662,,,,,66659120.04,657026610.8,1803646824,1078161476,47255414255,958869292.7,,190546673.5,18300334643,,616701390.5,,,,1.38E+11,254940274.1,,,249928526.7,,95702569.24,,,9244817522,11294387544,74933099386,,3470413141,2994459390,26500887321,,8037871787,4.04E+11,,87815451.2,34317955648,,,16447103983,148612897.8,,144476850.5,830206163.1,6989929486,39602643636,1892077500,821890908.7
51,2010,708713690,5162440198,19678660394,2540673567,,,32785288698,52207540132,1865824194,,136600153.7,42267779109,22241612908,6409059001,332084673.4,26779037381,,,11174826634,17223201500,5299462793,1044153229,4411161779,5025438863,217999641.9,,9730683155,2.88E+11,833540655.7,1563161416,1002139067,7885214847,181175440.7,57151120474,,2.70E+11,,27827446021,2.91E+12,,3642642678,1299650366,4446850231,28076151760,146075846.9,382190168.5,4627251478,,,,,1141718168,42482656052,2.16E+11,248997839.5,76099711.45,76510012566,3874458384,1.70E+11,,,,,,2622493198,37028502252,,114149585.5,31871818385,2567137793,2241164058,,,9547420312,720523037.3,1.66E+11,,55763821.47,1735882498,98025401565,2263794188,5158150247,,301522808.9,201627502.7,,2346355093,6352402264,119154929.4,,5948552636,,782063523.5,,,2700862752,,14132504961,1893091797,44988178945,,,,,96210971536,,,2.99E+11,,2113853184,,50622110875,5788562363,70907305713,1.58E+11,2501093861,13632982841,1.10E+12,28264707689,4320857457,1720378195,3817077503,,168859092.9,2.92E+11,24801833966,,1104519904,44475630274,465899495.6,1.06E+11,206256107.8,,,,,7195358272,,,1070956474,,6598353023,848319027.6,7605712549,,,23709463973,,1717685351,1022970239,364318765.8,,1.21E+11,,,2276767086,,540153472.9,6045321159,,556155061.5,2287769227,,2265087873,287851715.9,2618620225,325348522.1,1.07E+11,,1695690507,,,35884925669,1798980796,46146854478,52797901977,3002724550,,16722649840,,13025234533,,17255566250,2714468988,44214810908,62326282640,,3121182796,93472496388,,,,20936752414,4166638690,,,,,31181696694,48047827695,4.79E+11,806395360,,4.59E+11,1036243575,,2.31E+11,265834936.4,408971189,2881774462,449159587,,13307506849,,,,,48170331.14,690815201.3,2155731815,1070759591,48246134947,756343903,,255584666.4,20631905973,,632405277,,,,1.72E+11,403106502.7,,,406188347.3,,104527409.2,,,9692265704,9764263623,85959456531,,3904675773,2706004330,34571298904,,7655536745,4.89E+11,,112702052,29665461757,,,12466599340,161382116.2,,188969889.8,846409246.4,5938627911,43819537260,2093751340,731778237.9
52,2011,689775980,6344642495,27039762623,2471402948,,,37269321629,46265809101,1932472154,,147868735.6,46714035204,24769009817,10273926427,295447545.4,29114293149,,,9174751649,17215734344,4774195661,1070217927,4247540641,7863287455,237114351.9,,11994673841,3.52E+11,812597135,2583675749,789643782.7,8081886378,154510979.8,65819020599,,3.31E+11,,41943894923,3.25E+12,,3198717824,1267501775,5641136491,31895551159,156064596.9,338617844.3,4755830665,,,,,1187123277,40283021631,2.34E+11,244112138.2,81120952.4,84955231791,4114429388,1.91E+11,,,,,,2957999566,18637544532,,114795759,46704854403,207115954.6,2837311396,,,10276064354,833453746,1.68E+11,,75062439.15,2157317436,1.10E+11,2818176356,5913601209,,947127362.9,223241961.9,,3053840680,6743420207,120710961.1,,6174185938,,801777706.2,,,2783395440,,14483806529,1882129561,48831920688,,,,,1.10E+11,,,2.99E+11,,1694809705,,61033126542,8548044336,74874115250,1.70E+11,2281910489,12094961146,1.30E+12,29215277000,4265145810,1831422497,4061785443,,244261296.9,3.07E+11,29681709277,,1178202761,47859469369,512830948,1.11E+11,213433753.4,,,,,6739196757,,,919086077.5,,8201665408,1010735789,6378031619,,,20167414662,,1965325537,1134559983,348650282.3,,1.49E+11,,,2667393351,,515098490.9,7361702606,,392694777.3,2447812100,,2591542032,502324714.7,2775246242,217026455.4,1.34E+11,,1786689890,,,36263658533,1892248902,50411074277,49397097549,3702502404,,17011949838,,14366194745,,17697928679,2303728083,48913130103,75123093542,,4352806377,97712443397,,,,20801308752,4982546521,,,,,16809492258,48044370164,4.97E+11,933169401.4,,5.57E+11,192529863.4,,2.44E+11,412272193.6,439131439.1,2493023196,341857784.2,,15583042927,,,,,52125233.51,816878553.4,2417987711,986894540.6,50213905875,600507641.7,,279115104.5,,,951097173.1,,,,1.75E+11,518942426.6,,,461610913.3,,143294547.1,,,10500563638,7785306752,87937258383,,3726159099,2617451057,31788750955,,10301680017,5.37E+11,,89626361.98,27934662155,,,13539120120,173789338.3,,146371706.3,741536735,4525489511,48748267722,2324019792,660229985.5
53,2012,768622300,7152304412,31161778916,2599863604,,,47035150518,43223271091,1799374401,,162045102.1,49138172511,27211429934,11277345766,308757023,30768940133,,,12754226945,20507099766,5454261329,846941350.5,4389987071,8094992817,288924771.5,,13924289462,3.73E+11,839722754.9,3449167942,954678385.9,7627972598,157902473.9,68546344305,,5.31E+11,,41649256374,3.39E+12,,3380703264,1632551683,5549563323,36997795909,195019558.4,375841715,6856696363,,,,,1191085668,44884691160,2.49E+11,248630001.3,94562315.58,89697829949,3558641728,2.01E+11,,,,,,2486036149,15672468061,,,50588476002,300659810.9,2301655559,,,11082345110,921305928,1.85E+11,,76796330.68,2351562322,1.17E+11,2872949040,5835098357,,762910597.9,236241444,,4396979380,7255024443,119485007.9,,6693770290,,864028135.3,,,2531827560,,14807134355,2165695381,44670620439,,,,,1.13E+11,,,3.00E+11,,1707531969,,70327020092,4191506847,75907618835,1.82E+11,1996447969,8830598061,1.27E+12,28299368260,5711831327,2066679073,4932648801,,263485328.9,3.28E+11,33109896679,,1274038876,52530986924,497221385.2,1.25E+11,231967200.7,,,,,7106460354,,,1027908712,,8529340692,990807545.1,7524707971,,,17138210478,,2515016645,1052810926,318266640.4,,1.67E+11,,,2891478811,,704900061.3,7352900705,,458665570,4126178226,,2961916708,968635711,3053007554,244599528.7,1.40E+11,,1745866243,,,47548404717,1887214950,54816126997,51856399865,4417738502,,17582960818,,14401122686,,13688479842,2466273040,64155414321,83788600632,,4035177910,1.09E+11,,,,22658232543,4994947887,,,,,33185072571,46711176521,5.38E+11,718995126,,6.74E+11,192632628.5,,2.66E+11,498913805.3,477987080,3176161738,384949655.1,,14402950164,,1282090272,,,51587491.19,1008868445,2519014816,951915203.8,52245310988,740960098.9,,308093542,,,1155659287,,,,1.81E+11,630690458.9,,,883551411.6,,152403990.2,,,9897184233,8717830233,1.19E+11,,4052224356,3167158076,24552796497,,13604619952,5.74E+11,,111021926.2,29468789445,,,25573282262,182228491.3,,148170914,958922002.6,6150781026,50688078607,3042223893,575552821.4
54,2013,653170670,7288702809,31500815660,2773278168,,,68202651336,30533921358,2251610256,,202580587,52837031644,23316759301,15175667852,329308252.9,26946180324,,,18087689732,19883353585,5527718607,807408441.8,4984005032,6654217248,402752316.4,,14429068857,3.59E+11,680957879,3575274093,991306682.7,7726052557,193663727,71937092647,,5.36E+11,,41093253504,3.88E+12,,3471999845,1678465605,5245011510,43158796415,174071480.5,475334071.3,7330880706,,,,,916262005.1,56217653239,1.99E+11,424961517.7,87050886.94,88676585996,4700626509,2.01E+11,,,,,,4345840372,16536237510,,,46335468959,314406189.3,2363513694,,,11272358255,941827049.7,1.45E+11,,84343100.98,3003573244,1.19E+11,2823383636,5587739324,,853869027,210553619.4,,4566537503,5763072026,150571024.1,,7269204490,,783621044.5,,,3008371882,,17766773694,2518080430,46508014070,,,,,99386827825,,,2.98E+11,,1635950589,,77747259730,4237652279,81785519418,1.46E+11,1818363942,13826036064,1.27E+12,24691645608,6598881896,2238390695,4997865520,,301952578.1,3.46E+11,32410246179,,1064915567,47855927736,493099664.2,1.20E+11,192222647.5,,,,,7500000920,,,1055235476,,8072526095,963141340.9,7895272180,,,18797795202,,2820638989,776146732.6,381885332.6,,1.80E+11,,,2747604658,,596933408.6,8835555374,,583975034.6,2247858008,,3353349558,997902481.7,3490768018,428566514.9,1.35E+11,,1511161817,,,46254765031,1992960852,46309218934,58283144151,5434181437,,16317765993,,15951037506,,7651260561,2847991160,65766067911,83182371931,,2850601825,1.06E+11,,,,17589254770,5872875328,,,,,42082172851,48827640866,5.10E+11,947814958.2,,7.38E+11,192957045.8,,2.78E+11,520474145.1,532538105.9,2744899313,539285358.6,,15431775105,,947810545.3,,,63787766.86,778764950.6,2152916793,922155566,65363362011,762540983.8,,425902444.4,,,1183031946,,,,1.67E+11,661311930.5,,,686998209.3,,155520945.1,,,10674858420,7550027746,1.31E+11,,4673729944,3337539480,20413622008,,16280547525,4.49E+11,,135096712.3,20275218555,,,25893489896,179199342.6,,150162481.7,957098881.6,5344296890,49708176471,2683813722,474968787.7
55,2014,680351000,7528550402,27032345237,2665216203,,,78424385724,31410823483,1489443392,,297046138.2,53910346084,25001505277,15816417366,317139665,25444420303,,,22319791708,20129701290,6229407002,874337365.3,4860208945,5067717214,486876895.2,,15129278397,3.64E+11,632258990,3648819902,1245086704,8322776785,259571703.8,74700002864,,5.46E+11,,40447384439,3.90E+12,,3168216937,1556984729,4926098410,46809448377,171159562.4,510930784.9,7211432698,,,,,893891173.4,54495073762,1.93E+11,393148433.8,101447742.9,75391898443,4861785596,1.86E+11,,,,,,3941357328,14927002166,,,50411867873,436833333.7,3525245485,,,10679258853,916407427.3,1.44E+11,,114124980.5,2478481052,1.24E+11,2699169996,5563710351,,983956800.2,159330942.8,,2906843520,6236288773,169949449.9,,7330866972,,667925096.7,,,3458318905,,15423622233,2034930205,42019881732,,,,,1.12E+11,,,3.25E+11,,1749394870,,66281659153,4177067662,86101262663,1.43E+11,2473011829,16047206793,1.26E+12,29250312400,7911257729,1957489558,6108206451,,327252729.2,3.63E+11,35175452087,,1218805731,50668864746,499007526.3,93615460033,257658591.3,,,,,8210750397,,,1070831312,,8729461247,863657874,3228079426,,,20272048767,,2156677865,773817676,627407086.1,,1.96E+11,,,2964236430,,619373741.3,4509489148,,661395517.5,1651791214,,3221261234,635387348.3,3920881279,616100804.4,1.16E+11,,1177200538,,,37497241208,2276177372,43054424386,64800734877,6216255232,,15861076054,,16324458542,,14306813744,4032197650,62529774258,79629434478,,2329505282,1.00E+11,,,,19700742159,6986587126,,,,,43215461579,43186336195,3.86E+11,842358014.8,,7.44E+11,181457792,,2.62E+11,495902625.3,600785081.2,2693300047,392044453.6,,12051957206,,416809200.7,,,63523957.29,625144603.9,2620754378,1016370504,62579183852,690755706.2,,465010247.1,,,1075906129,,,,1.57E+11,512645378,,,311471103.2,,158784858.2,,,11971240517,7498011535,1.27E+11,,4390430959,3316364057,7538804525,,17554715109,4.34E+11,,157371376,21454906879,,,34189370166,183998614.8,,121285178.3,782797188.7,,49121577906,3078364086,363833265.3
56,2015,815800560,6976966101,23790543293,3138517908,,,93929133737,25520564394,1775293493,,355728253.3,45712032749,22239730383,7319394023,136134359.3,24101847948,,,27493077462,22153050116,3546207816,895475101.4,4790984890,4172797046,437151643.9,,13049620585,3.56E+11,553604287.9,3366322452,1103179124,7546144895,213800566.9,79753516721,,6.02E+11,,38641176014,3.41E+12,,3536255057,1215934364,2221497178,46222892915,200562420.8,494495560,7833931467,,,,,807868765.1,64490290101,1.74E+11,364857279.8,126225919,65185092232,5266043351,1.51E+11,,,,,,2487276573,15858886843,,,53973839996,414798318.4,3835287533,,,10016274780,918959311.2,1.38E+11,,135114894.7,1863120904,1.48E+11,2520721245,5742645786,,654251851.6,111040192.3,,1205154501,6027606492,197973499.4,,7745916405,,531887026.9,,,3754254572,,14966894447,1977646757,33124288276,,,,,1.06E+11,,,3.53E+11,,2203152923,,53992019541,5040573337,90575017727,1.31E+11,2913835091,16571894925,1.23E+12,27854795608,7548439554,1777940925,7306761212,,288394869,3.67E+11,30960892178,,1054417309,48531390406,522588181.1,77649593175,317540353.5,,,,,7302096560,,,997431631.4,,1697150074,770747119.8,3445996092,,,22749565885,,1756772263,832008779.2,575758072.6,,1.78E+11,,,2470701357,,571697354.3,4598610941,,733514272.9,1322495148,,2581229747,822269357.8,4259691432,678760474.7,95282341204,,1688180784,,,29011449176,2492262734,38213747836,57455935282,8145463895,,14699797598,,17543980166,,20027863931,3378098248,61594854089,80640410819,,1758569674,94902629476,,,,19402623214,5938522971,,,,,37257528892,38700983236,3.68E+11,816268373.1,,6.27E+11,173516418.5,,2.52E+11,519562124.6,579013458.5,2786587400,378976101.9,,11344953313,,229880517.1,,,72864704.81,330244623.1,2892029181,856213722.3,58098543091,547997232.1,,536145670.9,,,368916822,,,,1.56E+11,493391420.2,,,437752176.5,,156107663.7,,,10380916573,7559201857,1.10E+11,,4080762320,2908876746,13300880761,,15633854136,3.84E+11,,166009601.7,15625328690,,,28250254805,269167133.9,,122492830,799182804.7,,45887064632,2967626534,434586032.1
57,2016,922550890,7281910391,23672191388,3108606804,,,85390831785,38414514879,2204113987,,330090978.9,53555785690,23255489171,6573862633,95158427.88,23480913946,,,32283836600,25176064567,2611988960,1001933816,5136418166,4907607349,376735046.5,,10053627176,3.65E+11,431758132.4,3487052926,1127277313,7188821600,239797979.6,82718098071,,6.79E+11,,40493292496,3.10E+12,,2225708750,708160453.6,714351876.6,46173771603,159412105.7,572736750.4,7573806493,,,,,812488288.2,85725302882,1.84E+11,407414255.1,221907762.2,64215802593,6134227284,1.21E+11,,,,,,4215553082,23642690236,,,63039919323,352140612.8,3030943883,,,10465358563,908822920.4,1.46E+11,,156984825.4,789346368.8,1.35E+11,2756383410,5866729209,,803900964.5,87635556.58,,62307398.26,6851246695,207689274.6,,9152627652,,580981471.1,,,3813545374,,14244344661,2174226392,25824253120,,,,,1.16E+11,,,3.62E+11,,3589330062,,45298561707,7225621011,95446288748,1.35E+11,3291467668,15543454085,1.22E+12,29603055824,7600553076,1967811042,8851524787,,320542558.3,3.70E+11,33936272229,,879516969.3,53905512325,529727174.9,70191438393,305519479.2,,,,,6008199078,,,925195235.3,,2599864613,973175638,3511946642,,,25096262220,,2205927462,1183690707,477934330.5,,1.78E+11,,,2751929514,,677038978.9,4886384701,,846459810.8,1304118639,,2183206561,848467075.3,4962069631,608344213.2,94481264616,,1833673814,,,28020194672,2447771186,35905763109,60445169007,8734510271,,17808382807,,20262241372,,22027604439,3846753038,61801162832,80666221089,,1679928622,1.14E+11,,,,24989772103,6880867793,,,,,31887348955,39953477654,3.77E+11,805866251.8,,5.47E+11,168284132.8,,2.51E+11,513960951.6,497242458.8,3238334058,450983456.7,,10748918311,,68159814.98,,,63203005.57,381050583.9,2879889004,742059677.9,59361638492,564314018.3,,523503771.6,,,8184286.58,,,,1.72E+11,644763395.4,,,280953707.1,,176497300,,,9994159977,6137077538,1.06E+11,,4350686909,3097847987,15537252765,,13471668903,4.06E+11,,192255788.4,10149998899,,,36527290573,267345966.2,,99306818.57,769904067,,47180123831,2352718536,407193101.7
58,2017,907111452.5,8097280956,17455327771,3588583657,,,95377648626,55314409205,2314113951,,313645370.8,66597718118,21565331649,6680532217,97402580.43,26151437584,,,33431482893,28375830876,2823123079,1413972941,6473729519,7315236709,312140148.2,,10245969450,3.74E+11,,3488124300,1206238191,7490512373,362717270.5,86677706697,,8.11E+11,,38981539754,3.24E+12,,3196791411,695398162,379984138.8,47131104747,207879895.5,617362329.8,7149834514,,,,,887692448.7,1.48E+11,2.00E+11,556097628.9,212292574.6,75244445866,6872905749,1.05E+11,,,,,,2169697857,36400242556,,,69400198866,345036507.9,3045571315,,,10506846392,1116363704,1.56E+11,,203718873.5,965054219.2,1.51E+11,3038762324,7015187160,,942834196.9,169969976.5,,45502925.11,7803722132,199125887.3,,11765104231,,565363504.4,,,4708097401,,18818215999,2410456439,28002680652,,,,,1.30E+11,,,4.13E+11,,4412516407,,49315419400,6566175920,1.13E+11,1.51E+11,3781167558,,1.26E+12,30746770568,7353448764,2177013757,11780356004,,365098328.5,3.89E+11,36889754717,,1271083415,55411532096,475281455.1,79417877682,321767417.2,,,,,7959047615,,,657668309.3,,4449678813,878080634.3,4613455661,,,26189585939,,2803268842,1600175022,596977634.9,,1.75E+11,,,2801853318,,832991850.8,5213962531,,1076532271,3016698322,,3361066044,873822720.9,5984338262,770431046.2,1.02E+11,,2432221196,,,40499220796,2757785587,38421990800,65923863904,9435255967,,20683740691,,16088803823,,18455861310,2703336162,63819289817,81413504334,,1761946839,1.13E+11,,,,26096701287,7877536166,,,,,15007730965,44429296937,4.33E+11,887027110.8,,5.09E+11,177933851.8,,2.85E+11,574230569.1,535446888.8,3567268276,359230311.9,,11906315333,,,,,58950229.5,424603963.1,3620878541,889788337.7,62191481194,563119751.3,,545203276.4,,,8575237.415,,,,2.03E+11,1291955731,,,544434361,,198522418.4,,,8892396937,6143986080,1.08E+11,,5887869885,3720863721,18810931197,,15959345501,4.51E+11,,182046079.2,9794062065,,,49075567812,395101633.9,,130979553,,,50722891363,2082083920,292621249.1
59,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
