Index,Year,Aruba,Afghanistan,Angola,Albania,Andorra,Arab World,United Arab Emirates,Argentina,Armenia,American Samoa,Antigua and Barbuda,Australia,Austria,Azerbaijan,Burundi,Belgium,Benin,Burkina Faso,Bangladesh,Bulgaria,Bahrain,"Bahamas, The",Bosnia and Herzegovina,Belarus,Belize,Bermuda,Bolivia,Brazil,Barbados,Brunei Darussalam,Bhutan,Botswana,Central African Republic,Canada,Central Europe and the Baltics,Switzerland,Channel Islands,Chile,China,Cote d'Ivoire,Cameroon,"Congo, Dem. Rep.","Congo, Rep.",Colombia,Comoros,Cabo Verde,Costa Rica,Caribbean small states,Cuba,Curacao,Cayman Islands,Cyprus,Czech Republic,Germany,Djibouti,Dominica,Denmark,Dominican Republic,Algeria,East Asia & Pacific (excluding high income),Early-demographic dividend,East Asia & Pacific,Europe & Central Asia (excluding high income),Europe & Central Asia,Ecuador,"Egypt, Arab Rep.",Euro area,Eritrea,Spain,Estonia,Ethiopia,European Union,Fragile and conflict affected situations,Finland,Fiji,France,Faroe Islands,"Micronesia, Fed. Sts.",Gabon,United Kingdom,Georgia,Ghana,Gibraltar,Guinea,"Gambia, The",Guinea-Bissau,Equatorial Guinea,Greece,Grenada,Greenland,Guatemala,Guam,Guyana,High income,"Hong Kong SAR, China",Honduras,Heavily indebted poor countries (HIPC),Croatia,Haiti,Hungary,IBRD only,IDA & IBRD total,IDA total,IDA blend,Indonesia,IDA only,Isle of Man,India,Not classified,Ireland,"Iran, Islamic Rep.",Iraq,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyz Republic,Cambodia,Kiribati,St. Kitts and Nevis,"Korea, Rep.",Kuwait,Latin America & Caribbean (excluding high income),Lao PDR,Lebanon,Liberia,Libya,St. Lucia,Latin America & Caribbean,Least developed countries: UN classification,Low income,Liechtenstein,Sri Lanka,Lower middle income,Low & middle income,Lesotho,Late-demographic dividend,Lithuania,Luxembourg,Latvia,"Macao SAR, China",St. Martin (French part),Morocco,Monaco,Moldova,Madagascar,Maldives,Middle East & North Africa,Mexico,Marshall Islands,Middle income,North Macedonia,Mali,Malta,Myanmar,Middle East & North Africa (excluding high income),Montenegro,Mongolia,Northern Mariana Islands,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,North America,Namibia,New Caledonia,Niger,Nigeria,Nicaragua,Netherlands,Norway,Nepal,Nauru,New Zealand,OECD members,Oman,Other small states,Pakistan,Panama,Peru,Philippines,Palau,Papua New Guinea,Poland,Pre-demographic dividend,Puerto Rico,"Korea, Dem. People’s Rep.",Portugal,Paraguay,West Bank and Gaza,Pacific island small states,Post-demographic dividend,French Polynesia,Qatar,Romania,Russian Federation,Rwanda,South Asia,Saudi Arabia,Sudan,Senegal,Singapore,Solomon Islands,Sierra Leone,El Salvador,San Marino,Somalia,Serbia,Sub-Saharan Africa (excluding high income),South Sudan,Sub-Saharan Africa,Small states,Sao Tome and Principe,Suriname,Slovak Republic,Slovenia,Sweden,Eswatini,Sint Maarten (Dutch part),Seychelles,Syrian Arab Republic,Turks and Caicos Islands,Chad,East Asia & Pacific (IDA & IBRD countries),Europe & Central Asia (IDA & IBRD countries),Togo,Thailand,Tajikistan,Turkmenistan,Latin America & the Caribbean (IDA & IBRD countries),Timor-Leste,Middle East & North Africa (IDA & IBRD countries),Tonga,South Asia (IDA & IBRD),Sub-Saharan Africa (IDA & IBRD countries),Trinidad and Tobago,Tunisia,Turkey,Tuvalu,Tanzania,Uganda,Ukraine,Upper middle income,Uruguay,United States,Uzbekistan,St. Vincent and the Grenadines,"Venezuela, RB",British Virgin Islands,Virgin Islands (U.S.),Vietnam,Vanuatu,World,Samoa,Kosovo,"Yemen, Rep.",South Africa,Zambia,Zimbabwe
19,1978,49.498,85.027,77.878,66.698,9.622,56.2167116,19.691,17.861,34.581,26.503,65.543,14.748,34.629,47.508,95.995,4.995,74.448,92.332,87.371,39.674,14.341,28.121,66.192,45.753,50.305,0,56.558,36.375,60.354,35.353,90.832,85.511,66.779,24.417,43.56572364,25.63,67.008,19.864,82.1,63.6,69.726,73.433,53.99,37.621,77.59,77.388,57.604,54.85848581,33.421,18.862,0,45.881,26.858,27.27,29.831,54.885,16.831,50.939,58.206,79.99390144,70.23569241,73.51666903,42.734847,35.69937164,54.889,56.174,30.55581199,85.967,28.473,30.876,89.98,31.6713344,73.30198354,29.798,62.531,26.86,68.645,73.791,50.015,21.836,48.253,69.286,0,78.093,73.228,83.543,72.313,31.607,67.229,24.645,61.919,8.964,69.705,28.56446812,9.199,66.248,79.99380069,54.089,79.514,36.52,67.99322639,70.0414172,79.49927636,74.58886934,79.044,81.90025937,48.209,77.621,,45.345,51.79,35.822,12.356,12.162,33.757,54.355,41.351,23.94,46.644,85.255,61.379,94.422,68.404,64.436,46.767,7,39.34098758,88.157,28.901,66.791,32.735,74.002,36.89776333,83.95049969,80.44530812,81.706,81.599,74.80957925,70.76081008,88.669,68.5886043,40.658,21.025,33.857,1.706,,60.202,0,61.178,82.378,79.022,51.67578757,35.066,40.763,69.94766812,47.69,82.46,10.232,76.048,54.09511384,65.31,49.173,15.349,87.803,75.373,57.213,91.364,59.729,26.12704771,75.507,43.349,86.975,78.926,50.266,35.877,30.386,94.447,0,16.771,29.98869457,56.238,62.55339753,72.632,50.121,36.659,63.365,38.017,87.41,42.78,78.14679249,34.66,43.18,58.021,59.402,,71.60387569,28.7953777,40.885,10.865,55.351,31.302,95.425,78.53758969,37.075,80.453,64.933,0,90.096,71.028,56.925,22.396,73.748,,78.36526907,91.458,78.36053577,61.08612738,67.262,39.403,50.518,54.238,17.056,84.197,0,50.604,53.952,45.76,81.6,80.4762979,42.87559235,76.042,74.394,65.257,52.576,37.01772187,84.296,54.09511384,79.281,78.53758969,78.36053577,49.49,50.625,57.069,71.847,86.341,92.724,39.566,65.79816977,15.384,26.318,59.464,65.2,22.132,78.66,21.722,80.924,85.926,61.44715314,78.867,,84.16,51.711,62.168,78.655
20,1979,49.513,84.558,76.808,66.5,8.743,55.71469274,19.49,17.484,34.161,26.129,65.462,14.597,34.619,47.345,95.822,4.804,73.324,91.782,86.299,38.784,14.118,27.516,65.33,44.598,50.463,0,55.557,35.449,60.09,35.202,90.361,84.543,66.454,24.377,42.89594207,25.576,67.401,19.305,81.383,63.386,68.909,73.181,53.068,36.939,77.19,76.98,57.253,54.2164727,32.654,18.544,0,43.622,25.833,27.213,28.859,54.065,16.552,49.825,57.335,79.34441578,69.77926842,72.90453016,42.22873773,35.34748613,53.966,56.158,30.31418233,85.789,27.838,30.503,89.786,31.37230505,72.94564455,29.03,62.381,26.789,68.73,73.673,47.663,21.677,47.844,69.062,0,77.25,72.415,83.23,72.221,31.13,67.159,24.26,61.598,7.263,69.595,28.28069016,8.855,65.691,79.58795899,53.403,79.487,36.107,67.42167541,69.50382202,79.03263467,74.1647242,78.476,81.42418592,48.212,77.264,,45.006,51.049,35.148,12.045,11.785,33.558,53.809,41.02,23.882,46.3,84.599,61.323,94.001,67.964,64.256,45.019,6.072,38.57090747,87.893,27.597,65.819,31.304,73.732,36.19065456,83.4431802,80.14556071,81.716,81.496,74.40842435,70.21840149,88.61,67.91300897,39.639,20.487,33.314,1.59,,59.498,0,60.36,81.932,78.393,51.06231232,34.354,41.231,69.38032447,47.111,81.993,10.223,76.038,53.57636855,64.256,48.512,14.15,87.331,74.025,57.431,91.159,58.842,26.1143472,75.222,42.961,86.767,78.482,49.987,35.565,29.919,94.184,0,16.672,29.74063872,54.346,61.91812967,72.285,49.841,36.04,63.003,37.737,87.183,42.288,77.67117687,33.822,43.14,57.619,58.859,,71.45941466,28.52894823,40.941,10.79,54.642,30.695,95.344,78.11860823,35.595,80.248,64.583,0,89.765,70.606,56.414,20.525,73.493,,77.9717488,91.469,77.96717687,60.499472,66.891,37.197,49.44,53.099,16.984,83.863,0,50.619,53.623,45.368,81.408,79.81745189,42.36766548,75.692,73.758,65.498,52.701,36.31118051,83.911,53.57636855,79.065,78.11860823,77.96717687,48.551,50.028,56.645,71.02,85.859,92.644,38.919,65.0551095,14.991,26.308,59.206,64.667,21.467,78.008,20.772,80.825,85.632,61.04302271,78.847,,83.817,51.651,61.182,78.147
21,1980,49.528,84.005,75.702,66.238,7.936,55.18341184,19.29,17.113,33.95,25.67,65.382,14.448,34.609,47.223,95.661,4.619,72.661,91.195,85.149,37.9,13.899,26.898,64.457,43.502,50.626,0,54.549,34.532,59.898,35.051,89.868,83.521,66.126,24.337,42.29773731,25.523,67.791,18.757,80.642,63.171,68.079,72.928,52.143,36.262,76.785,76.482,56.901,53.59831519,31.894,18.231,0,41.386,24.833,27.156,27.904,53.241,16.277,48.71,56.458,78.66098735,69.30265052,72.26539519,41.80966741,35.04157114,53.039,56.142,30.07469031,85.61,27.211,30.289,89.59,31.08846007,72.57584722,28.273,62.231,26.718,68.814,73.555,45.318,21.519,47.503,68.837,0,76.383,71.586,82.196,72.128,30.657,67.088,23.879,61.276,6.247,69.512,27.99484708,8.522,65.13,79.18298341,52.715,79.459,35.809,66.84712301,68.95991282,78.54030079,73.79293551,77.896,80.88336041,48.216,76.902,,44.667,50.307,34.479,11.74,11.417,33.36,53.261,39.971,23.825,45.858,84.417,61.373,90.102,67.716,64.118,43.28,5.219,37.81145255,87.623,26.328,64.833,29.906,73.46,35.48463971,82.86520801,79.84527119,81.726,81.393,73.99106251,69.66880861,88.55,67.23466639,38.842,19.958,32.905,1.481,,58.79,0,59.613,81.476,77.75,50.44090535,33.661,41.702,68.80503357,46.531,81.516,10.215,76.027,53.04668836,63.187,47.917,13.216,86.842,72.629,57.649,90.95,57.956,26.06834156,74.934,42.574,86.557,78.03,49.708,35.255,29.455,93.909,0,16.572,29.49258744,52.438,61.28101655,71.934,49.553,35.426,62.544,37.458,86.953,41.914,77.21535318,32.165,43.1,57.215,58.312,,71.29760751,28.26199561,40.997,10.637,53.93,30.249,95.279,77.68477523,34.14,80.041,64.231,0,89.424,70.181,55.901,18.769,73.237,,77.59831187,91.481,77.59389141,59.91794722,66.518,35.04,48.362,51.955,16.913,83.522,0,50.634,53.292,44.741,81.213,79.12487988,41.94831739,75.337,73.209,65.711,52.922,35.61310053,83.517,53.04668836,78.846,77.68477523,77.59389141,47.716,49.431,56.22,70.178,85.445,92.466,38.307,64.30614967,14.606,26.262,59.218,64.13,20.815,77.259,19.853,80.753,85.26,60.63237333,78.827,,83.466,51.575,60.185,77.629
22,1981,49.544,83.438,74.563,65.976,7.2,54.62837835,19.317,16.687,33.741,24.957,65.302,14.3,34.636,47.103,95.497,4.465,71.99,90.572,84.199,37.397,13.683,26.157,63.718,42.416,50.817,0,53.541,33.63,60.172,34.901,89.354,82.448,65.798,24.288,41.8426406,25.534,68.091,18.222,79.882,62.956,67.239,72.673,51.219,35.592,76.351,75.005,56.55,53.28064557,31.147,17.922,0,39.191,24.519,27.011,26.972,52.207,16.085,47.599,55.58,77.95154219,68.81588114,71.59863207,41.28576594,34.70900887,52.112,56.126,29.83646577,85.428,26.721,30.076,89.39,30.84239128,72.17902557,27.472,62.081,26.648,68.899,73.583,43,21.412,47.164,68.612,0,75.497,70.744,81.117,72.035,30.254,67.022,23.503,60.953,6.509,69.604,27.68295101,8.206,64.565,78.77675978,52.113,79.432,35.628,66.26046923,68.40947269,78.06592517,73.35289808,77.185,80.40211997,48.22,76.583,,44.366,49.566,33.817,11.467,11.06,33.163,52.714,38.536,23.727,45.418,84.319,61.423,87.258,67.468,64.246,41.593,4.33,37.10031222,87.35,25.101,63.837,28.549,73.188,34.79712894,82.35223659,79.51378583,81.813,81.324,73.57650275,69.11220126,88.49,66.55648411,38.054,19.556,32.56,1.345,,58.08,0,58.864,81.012,77.095,49.82071598,33.13,41.174,68.22486831,45.993,81.03,10.206,76.018,52.51204121,62.108,47.324,12.883,85.949,71.19,57.866,90.737,57.193,25.92603269,74.645,42.188,86.344,77.329,49.43,34.896,29.213,93.624,0,16.489,29.1968042,50.529,60.66022139,71.62,49.214,34.818,61.606,36.591,86.758,41.541,76.70184021,28.228,42.951,56.779,57.765,,71.09385991,27.98053408,41.052,10.486,53.219,29.807,95.214,77.30376755,32.719,79.834,63.878,0,89.073,69.752,55.388,17.136,72.979,,77.17202201,91.492,77.16774447,59.42495381,66.143,34.965,47.69,51.059,16.9,83.176,0,50.648,52.962,42.642,81.018,78.40776765,41.43628772,74.98,72.951,65.922,53.142,34.95391294,83.117,52.51204121,78.627,77.30376755,77.16774447,47.532,48.836,54.811,69.325,85.024,92.166,37.7,63.54285964,14.231,26.11,59.23,63.591,20.18,75.961,18.966,80.691,84.88,60.21053163,78.807,,83.111,51.409,60.146,77.105
23,1982,49.559,82.853,73.388,65.713,6.526,54.06529697,19.534,16.241,33.533,24.257,65.221,14.33,34.9,46.982,95.326,4.363,71.308,89.909,83.788,36.896,13.469,25.429,63.393,41.336,51.008,0,52.528,32.738,60.446,34.751,88.816,80.511,65.468,24.126,41.44543773,25.594,68.11,17.774,79.098,62.74,66.387,72.417,50.293,34.927,75.905,73.465,56.197,52.95302189,30.586,17.617,0,37.036,24.548,26.893,26.058,50.476,15.975,46.95,54.697,77.23221157,68.39865827,70.93509659,40.7204412,34.40788928,51.182,56.11,29.68098621,85.245,26.485,29.864,89.187,30.67826317,71.77781751,26.627,61.93,26.575,68.983,73.65,41.628,21.461,46.824,68.386,0,74.586,69.887,79.987,71.942,30.06,66.972,23.131,60.63,6.781,69.695,27.41186168,7.91,63.996,78.36716811,51.763,79.405,35.447,65.69326575,67.89367603,77.69697642,72.93422896,76.394,80.06733761,48.224,76.353,,44.206,48.825,33.161,11.2,10.713,33.114,52.187,37.118,23.617,44.978,84.22,61.473,86.969,67.218,64.374,39.939,3.586,36.42344317,87.07,23.911,62.827,27.227,72.913,34.14209463,81.99610282,79.18215676,81.957,81.34,73.24247142,68.59074574,88.43,65.88609388,37.27,19.499,32.278,1.111,,57.366,0,58.109,80.539,76.426,49.20820665,32.604,40.386,67.68325517,45.57,80.534,10.197,76.007,51.98241563,61.016,46.732,12.556,84.965,69.705,58.083,90.519,56.426,25.77269274,74.389,41.803,86.129,76.611,49.151,34.489,29.082,93.384,0,16.448,28.91995366,48.615,60.03639374,71.381,48.874,34.39,60.657,35.578,86.572,41.169,76.17880227,24.594,42.802,56.262,57.215,,70.86818561,27.74373496,41.108,10.337,52.505,29.369,95.147,77.04801972,31.327,79.624,63.524,0,88.712,69.32,54.873,15.616,72.72,,76.73962457,91.503,76.73551354,58.92532631,65.174,34.89,47.223,50.898,16.9,82.824,0,50.663,52.732,40.565,80.821,77.68036268,40.89051365,74.609,72.692,66.134,53.363,34.3199548,82.709,51.98241563,78.406,77.04801972,76.73551354,47.347,48.24,53.003,68.456,84.591,91.853,37.096,62.78309969,13.862,25.958,59.242,63.047,19.618,74.611,18.109,80.628,84.492,59.83034061,78.8,,82.749,51.244,60.195,76.571
24,1983,49.574,82.253,72.179,65.448,5.911,53.46992967,19.753,15.806,33.325,23.571,65.14,14.359,35.164,46.861,95.15,4.263,70.616,89.204,83.369,36.397,13.258,24.715,63.067,40.264,51.199,0,51.514,31.858,60.72,34.601,88.255,78.277,65.136,23.965,41.04746351,25.654,68.129,17.641,78.455,62.524,65.524,72.16,49.367,34.267,75.452,71.867,55.844,52.74678044,30.075,17.316,0,36.178,24.577,26.897,25.496,48.743,15.866,46.677,53.811,76.61129429,67.97819527,70.36235652,40.15388761,34.12245923,50.342,56.094,29.57184602,85.06,26.251,29.653,88.98,30.54260512,71.31571108,25.798,61.779,26.5,69.067,73.717,40.27,21.511,46.484,68.158,0,73.928,68.992,78.806,71.849,29.866,66.922,22.763,60.305,7.063,69.785,27.16012319,7.624,63.423,77.9283546,51.413,78.64,35.266,65.1748593,67.41522177,77.30943819,72.50687233,75.585,79.70852734,48.227,76.121,,44.045,48.084,32.512,10.938,10.392,33.134,51.984,35.722,23.507,44.539,84.121,61.523,86.675,66.968,64.502,38.307,2.966,35.75289468,86.786,22.76,61.806,25.945,72.636,33.50493546,81.61224808,78.83066647,82.099,81.356,72.89950211,68.10648252,88.37,65.30660226,36.494,19.443,31.997,0.916,,56.653,0,57.351,80.057,75.743,48.60215159,32.081,39.604,67.18336156,45.147,80.028,10.189,75.958,51.45630765,59.912,46.14,12.237,83.926,68.178,58.299,90.296,55.655,25.61970192,74.139,41.468,85.91,75.878,48.873,34.084,28.951,93.136,0,16.408,28.65698358,46.706,59.48377242,71.141,48.535,33.969,59.7,34.579,86.384,40.798,75.63478957,21.289,42.654,55.743,56.488,,70.63578665,27.52472092,41.164,10.189,51.79,28.934,95.08,76.78944443,29.967,79.099,63.168,0,88.341,68.885,54.358,14.208,72.459,,76.28880546,91.292,76.28488629,58.50347393,64.113,34.816,46.756,50.737,16.9,82.467,0,50.678,52.524,38.522,80.623,77.05294201,40.3437519,74.222,72.431,66.345,53.583,33.69981159,82.292,51.45630765,78.183,76.78944443,76.28488629,47.163,47.644,51.188,67.575,84.149,91.53,36.496,62.10595559,13.502,25.806,59.254,62.5,19.093,73.212,17.283,80.565,84.095,59.48446856,78.8,,82.381,51.078,60.245,75.931
25,1984,49.589,81.635,70.935,65.183,5.351,52.83349254,19.974,15.379,33.117,22.897,65.06,14.389,35.43,46.701,94.967,4.165,69.914,88.456,82.94,35.901,13.05,24.013,62.739,39.2,51.39,0,50.496,30.99,60.993,34.452,87.668,75.861,64.802,23.805,40.64889669,25.714,68.149,17.508,77.797,62.307,64.65,71.9,48.44,33.613,74.994,70.208,55.458,52.5338862,29.567,17.018,0,35.748,24.606,27.057,25.285,47.01,15.757,46.404,52.921,75.97241938,67.55283602,69.7736192,39.57742826,33.84658721,49.562,56.078,29.50333966,84.818,26.018,29.442,88.768,30.43092885,70.77709812,24.985,61.628,26.425,69.151,73.784,38.924,21.56,46.145,67.791,0,73.654,67.993,77.574,70.972,29.673,66.872,22.398,59.979,7.357,69.876,26.92039812,7.347,62.845,77.45545307,51.063,77.703,35.085,64.64262254,66.92200922,76.8950972,72.07255015,74.756,79.31250241,48.231,75.887,,43.885,47.343,31.868,10.681,10.281,33.154,51.78,34.348,23.397,44.1,84.021,61.573,86.374,66.716,64.63,36.699,2.449,35.08725959,86.496,21.647,60.166,24.7,72.357,32.87445045,81.18929869,78.46796082,82.241,81.371,72.54183244,67.60733171,88.309,64.70520262,35.723,19.387,31.717,0.756,,55.937,0,56.588,79.566,75.046,48.00746546,31.563,38.825,66.66737938,44.724,79.512,10.18,75.788,50.93099473,58.796,45.548,11.924,82.828,66.609,57.988,90.069,54.881,25.46859519,73.887,41.317,85.688,75.128,48.594,33.681,28.82,92.879,0,16.367,28.40315986,44.803,58.8979349,70.899,48.195,33.551,58.734,33.591,86.194,40.427,75.05819409,18.316,42.505,55.223,55.753,,70.40908574,27.31878138,41.257,10.044,51.074,28.503,95.012,76.52848463,28.64,78.097,62.809,0,87.959,68.445,53.84,12.905,72.196,,75.80583563,90.739,75.80207852,58.05639933,63.037,34.741,46.289,50.576,16.9,82.103,0,50.693,52.316,36.516,80.422,76.40774774,39.78788482,73.831,72.168,66.555,53.804,33.08335434,81.868,50.93099473,77.958,76.52848463,75.80207852,46.979,46.989,49.366,66.68,83.695,91.195,35.9,61.40630359,13.15,25.656,59.266,61.95,18.578,71.763,16.486,80.502,83.69,59.12769369,78.8,,82.007,50.912,60.295,75.264
26,1985,49.605,81.003,69.662,64.917,4.841,52.22261909,20.196,14.962,32.91,22.238,64.979,14.418,35.695,46.502,94.779,4.07,69.204,87.666,82.504,35.41,12.845,23.326,62.411,38.167,51.581,0,49.481,30.138,61.264,34.303,87.059,73.276,64.468,23.646,40.25536465,25.773,68.168,17.376,77.126,62.09,63.768,71.487,47.779,32.966,74.531,68.5,54.555,52.31560366,29.067,16.726,0,35.322,24.635,27.289,25.075,45.29,15.649,46.132,52.032,75.32300954,67.12399203,69.18118823,39.0175564,33.58046722,48.785,56.062,29.4503815,84.243,25.787,29.233,88.547,30.32861268,70.22571467,24.192,61.477,26.35,69.234,73.851,37.598,21.61,45.806,67.104,0,73.379,66.981,76.296,70.06,29.482,66.823,22.039,59.653,7.661,69.967,26.68489184,7.08,62.265,76.94739885,50.713,76.739,34.905,64.11126996,66.42670764,76.4625467,71.6362371,73.911,78.88954044,48.235,75.652,,43.725,46.605,31.233,10.43,10.172,33.174,51.576,33.004,23.288,43.99,83.921,61.623,86.069,66.459,64.757,35.124,2.097,34.42587962,86.196,20.578,57.627,24.55,72.077,32.25029973,80.74289669,78.07968649,82.381,81.387,72.17749498,67.10565757,88.248,64.10566411,34.962,19.331,31.44,0.623,,55.221,0,55.824,79.067,74.509,47.43004971,31.05,38.055,66.15019109,44.304,78.987,10.172,75.619,50.42597251,57.675,44.96,11.619,81.674,65.006,57.675,89.837,54.107,25.31767469,73.634,41.166,85.464,74.365,48.316,33.281,28.69,92.614,0,16.327,28.14951561,42.921,58.26289636,70.656,47.857,33.136,57.765,32.62,86.002,40.058,74.45966747,15.683,42.356,54.702,55.017,,70.19611638,27.11946075,41.365,9.9,50.359,28.077,94.943,76.26686073,27.353,77.063,62.451,0,87.567,68.003,53.323,11.709,71.933,,75.28570543,90.156,75.28210234,57.57368809,61.951,34.666,45.824,50.416,16.9,81.734,0,50.708,52.109,34.561,80.221,75.75156117,39.24692867,73.438,71.905,66.765,54.024,32.47021961,81.437,50.42597251,77.732,76.26686073,75.28210234,46.795,46.161,47.552,65.749,83.233,90.848,35.319,60.71049909,12.806,25.506,59.278,61.398,18.075,70.272,15.72,80.439,83.278,58.76803338,78.8,,81.627,50.628,60.345,74.586
27,1986,49.62,80.353,68.357,64.65,4.675,51.62127714,20.376,14.555,32.704,21.592,64.898,14.448,35.963,46.303,94.583,3.977,68.483,87.168,82.059,35.001,12.643,22.653,62.081,37.143,51.772,0,48.465,29.297,61.536,34.154,86.423,70.517,64.132,23.498,39.87088613,25.833,68.187,17.245,76.441,61.873,62.876,71.07,47.358,32.434,74.062,66.115,53.647,52.09138165,28.57,16.437,0,34.898,24.664,27.383,24.866,43.578,15.542,45.86,51.14,74.66237082,66.69750016,68.57226128,38.50710574,33.31905107,48.007,56.046,29.36085561,83.649,25.556,29.025,88.321,30.20232151,69.67320711,23.433,61.325,26.275,69.318,73.917,36.289,21.66,45.468,66.409,0,73.102,65.951,74.966,69.129,29.291,66.773,21.683,59.326,7.977,70.057,26.41974978,5.752,61.681,76.45138541,50.363,75.745,34.726,63.58607445,65.93635659,76.02924408,71.19529646,73.047,78.46720507,48.239,75.415,,43.573,45.867,30.604,10.184,10.064,33.194,51.372,31.685,23.165,43.879,83.82,61.673,85.758,66.172,64.884,33.321,2.083,33.77934069,85.882,19.546,55.044,24.495,71.795,31.64121584,80.29454192,77.69898135,82.521,81.403,71.80645569,66.60844913,88.095,63.5155209,34.207,19.275,31.218,0.514,,54.502,0,55.056,78.558,74.43,46.8602833,30.541,37.289,65.63671037,43.883,78.452,10.093,75.448,49.92350212,56.544,44.372,11.321,80.459,63.366,57.361,89.6,53.329,25.16777527,73.379,41.015,85.237,73.586,48.037,32.883,28.56,92.34,0,16.22,27.88569897,41.056,57.56761967,70.412,47.518,32.723,56.788,31.812,85.807,39.69,73.86684984,13.363,42.208,54.18,54.278,,69.99637845,26.89063947,41.473,9.6,49.643,27.654,94.873,76.00345541,26.1,75.995,62.091,0,87.163,67.675,52.805,10.608,71.667,,74.7507786,89.539,74.7473331,57.046429,60.851,34.592,45.359,50.254,16.9,81.359,0,50.723,51.901,32.655,80.017,75.08340618,38.7502358,73.04,71.639,66.974,54.243,31.86991053,80.997,49.92350212,77.504,76.00345541,74.7473331,46.611,45.333,46.07,64.504,82.759,90.489,34.742,60.03045529,12.442,25.356,59.29,60.842,17.582,68.734,14.983,80.375,82.857,58.40360646,78.8,,81.192,50.095,60.394,73.895
28,1987,49.635,79.686,67.022,64.381,4.822,51.0878985,20.518,14.157,32.499,20.96,64.817,14.478,36.231,46.105,94.38,3.885,67.754,86.928,81.605,34.654,12.443,21.993,61.75,36.13,51.963,0,47.451,28.471,61.806,34.006,85.76,67.599,63.794,23.478,39.49033268,25.893,68.293,17.115,75.741,61.654,62.059,70.65,46.936,31.949,73.587,63.645,52.736,51.86240181,28.079,16.152,0,34.476,24.693,27.164,24.659,41.882,15.435,45.588,50.278,73.98996165,66.28454486,67.95221964,38.01999788,33.0358439,47.231,56.123,29.19184513,83.038,25.327,28.817,88.091,30.02390504,69.1162074,22.709,60.673,26.2,69.402,73.984,35,21.71,45.13,65.707,0,72.822,64.906,73.587,68.183,29.1,66.723,21.332,58.998,8.305,70.147,26.12856626,3.14,61.093,75.96810557,50.013,74.723,34.547,63.0693634,65.45279253,75.59531311,70.75195513,72.165,78.04439817,48.243,75.177,,43.447,45.283,29.983,9.943,9.956,33.214,51.168,30.394,23.038,43.769,83.719,61.723,85.441,65.884,65.011,31.437,2.068,33.14412027,85.561,18.554,52.433,24.44,71.512,31.04414261,79.84354111,77.32439151,82.66,81.418,71.43287337,66.11762445,87.606,62.93117315,33.46,19.22,31.053,0.424,,53.781,0,54.286,78.041,74.352,46.38359946,30.037,36.53,65.12914819,43.464,77.931,9.972,75.276,49.48601444,55.406,43.785,11.029,79.185,61.695,57.047,89.359,52.55,25.03086127,73.123,40.865,85.007,72.791,47.759,32.487,28.43,92.056,0,15.975,27.60207344,39.217,56.80607988,70.167,47.18,32.313,55.805,31.459,85.61,39.324,73.28019816,11.34,42.06,53.658,53.537,,69.62182586,26.62748116,41.581,8.944,48.927,27.235,94.802,75.73872999,25.411,74.893,61.729,0,86.889,67.445,52.286,9.6,71.373,,74.21984851,88.889,74.21643303,56.45660878,59.74,34.517,44.895,50.093,16.9,80.978,0,50.738,51.693,30.803,79.813,74.40288782,38.27446491,72.638,71.372,67.182,54.463,31.27934441,80.549,49.48601444,77.391,75.73872999,74.21643303,46.427,44.509,44.739,63.238,82.275,90.118,34.17,59.36695342,12.074,25.207,59.303,60.283,17.1,67.154,14.274,80.312,82.427,58.03867749,78.8,,80.677,49.561,60.444,73.191
